category	task_name	weight	policy	mode	seed	count	task_progress
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_300m	pvp	59315038	57	0.196491
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_300m	pvp	70970695	55	0.261818
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_300m	pvp	74435116	60	0.250000
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_300m	pvp	78309306	50	0.209000
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_300m	pvp	87951085	60	0.220000
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_300m	pvp	97056894	68	0.222059
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_400m	pvp	1	45	0.221111
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_400m	pvp	17590196	62	0.267742
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_400m	pvp	2	73	0.304795
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_400m	pvp	48692979	49	0.325510
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_400m	pvp	59315038	66	0.287121
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_400m	pvp	70970695	56	0.238393
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_400m	pvp	74435116	42	0.271429
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_400m	pvp	78309306	54	0.372222
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_400m	pvp	87951085	53	0.252830
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	general_400m	pvp	97056894	57	0.251754
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	1	55	0.272727
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	17590196	73	0.298630
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	2	48	0.373958
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	48692979	51	0.192157
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	59315038	48	0.269792
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	70970695	76	0.241447
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	74435116	52	0.378846
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	78309306	63	0.227778
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	87951085	55	0.230000
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	97056894	48	0.340625
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	1	57	0.100000
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	17590196	60	0.095833
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	2	57	0.139474
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	48692979	55	0.108182
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	59315038	59	0.132203
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	70970695	53	0.058491
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	74435116	61	0.103279
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	78309306	56	0.091964
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	87951085	51	0.115686
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	97056894	55	0.131818
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	1	57	0.229825
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	17590196	47	0.169149
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	2	60	0.269167
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	48692979	45	0.216667
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	59315038	64	0.259375
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	70970695	41	0.170732
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	74435116	48	0.212500
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	78309306	52	0.249038
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	87951085	53	0.191509
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	97056894	52	0.246154
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	1	55	0.191818
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	17590196	55	0.218182
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	2	55	0.260000
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	48692979	55	0.180000
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	59315038	54	0.204630
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	70970695	68	0.198529
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	74435116	50	0.198000
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	78309306	35	0.214286
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	87951085	48	0.242708
market	curriculum/Task_CountEvent_(event:BUY_ITEM_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	97056894	62	0.244355
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_100m	pvp	1	51	0.144118
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_100m	pvp	17590196	61	0.149180
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_100m	pvp	2	63	0.181746
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_100m	pvp	48692979	53	0.170755
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_100m	pvp	59315038	57	0.141228
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_100m	pvp	70970695	50	0.192000
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_100m	pvp	74435116	55	0.119091
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_100m	pvp	78309306	55	0.156364
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_100m	pvp	87951085	43	0.110465
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_100m	pvp	97056894	46	0.113043
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_200m	pvp	1	48	0.310417
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_200m	pvp	17590196	48	0.228125
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_200m	pvp	2	47	0.226596
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_200m	pvp	48692979	50	0.222000
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_200m	pvp	59315038	52	0.243269
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_200m	pvp	70970695	53	0.219811
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_200m	pvp	74435116	52	0.279808
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_200m	pvp	78309306	66	0.227273
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_200m	pvp	87951085	47	0.273404
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_200m	pvp	97056894	57	0.219298
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_300m	pvp	1	48	0.345833
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_300m	pvp	17590196	42	0.284524
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_300m	pvp	2	55	0.240909
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_300m	pvp	48692979	53	0.222642
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_300m	pvp	59315038	56	0.309821
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_300m	pvp	70970695	61	0.212295
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_300m	pvp	74435116	39	0.280769
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_300m	pvp	78309306	52	0.250000
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_300m	pvp	87951085	58	0.207759
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_300m	pvp	97056894	61	0.229508
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_400m	pvp	1	65	0.224615
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_400m	pvp	17590196	60	0.285000
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_400m	pvp	2	45	0.223333
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_400m	pvp	48692979	46	0.192391
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_400m	pvp	59315038	34	0.182353
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_400m	pvp	70970695	62	0.185484
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_400m	pvp	74435116	53	0.279245
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_400m	pvp	78309306	62	0.214516
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_400m	pvp	87951085	60	0.235000
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	general_400m	pvp	97056894	62	0.228226
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	1	54	0.331481
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	17590196	58	0.350000
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	2	63	0.310317
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	48692979	55	0.226364
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	59315038	62	0.266129
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	70970695	38	0.264474
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	74435116	60	0.324167
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	78309306	45	0.274444
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	87951085	46	0.270652
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_100m	pvp	97056894	67	0.334328
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	1	50	0.053000
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	17590196	48	0.093750
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	2	68	0.157353
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	48692979	55	0.100000
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	59315038	50	0.057000
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	70970695	53	0.083962
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	74435116	52	0.106731
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	78309306	69	0.102899
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	87951085	54	0.134259
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_25m	pvp	97056894	47	0.081915
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	1	40	0.188750
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	17590196	52	0.294231
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	2	48	0.201042
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	48692979	46	0.228261
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	59315038	53	0.208491
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	70970695	53	0.221698
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	74435116	51	0.216667
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	78309306	52	0.231731
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	87951085	53	0.166981
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_50m	pvp	97056894	65	0.201538
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	1	55	0.302727
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	17590196	57	0.170175
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	2	55	0.200909
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	48692979	42	0.201190
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	59315038	43	0.223256
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	70970695	43	0.269767
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	74435116	43	0.302326
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	78309306	49	0.262245
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	87951085	62	0.218548
market	curriculum/Task_CountEvent_(event:EARN_GOLD_N:20)_reward_to:agent	3.333333	mtonly_75m	pvp	97056894	49	0.231633
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	1	54	0.382222
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	17590196	48	0.543333
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	2	56	0.364643
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	48692979	61	0.440164
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	59315038	50	0.277600
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	70970695	49	0.404898
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	74435116	47	0.416170
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	78309306	49	0.368980
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	87951085	51	0.405490
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	97056894	48	0.394583
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_200m	pvp	1	49	0.320204
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_200m	pvp	17590196	50	0.439200
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_200m	pvp	2	47	0.435532
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_200m	pvp	48692979	59	0.344068
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_200m	pvp	59315038	48	0.525417
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_200m	pvp	70970695	56	0.503929
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_200m	pvp	74435116	49	0.419388
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_200m	pvp	78309306	56	0.464643
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_200m	pvp	87951085	51	0.537059
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_200m	pvp	97056894	71	0.482958
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_300m	pvp	1	52	0.463654
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_300m	pvp	17590196	49	0.433061
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_300m	pvp	2	47	0.442766
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_300m	pvp	48692979	53	0.519811
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_300m	pvp	59315038	51	0.448627
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_300m	pvp	70970695	54	0.533333
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_300m	pvp	74435116	49	0.432653
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_300m	pvp	78309306	51	0.560196
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_300m	pvp	87951085	60	0.500667
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_300m	pvp	97056894	60	0.428833
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_400m	pvp	1	69	0.504928
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_400m	pvp	17590196	69	0.522609
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_400m	pvp	2	53	0.571132
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_400m	pvp	48692979	60	0.421833
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_400m	pvp	59315038	46	0.506522
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_400m	pvp	70970695	69	0.477681
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_400m	pvp	74435116	65	0.553846
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_400m	pvp	78309306	43	0.448140
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_400m	pvp	87951085	56	0.465893
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	general_400m	pvp	97056894	63	0.422540
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_100m	pvp	1	61	0.579016
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_100m	pvp	17590196	60	0.483667
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_100m	pvp	2	48	0.540000
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_100m	pvp	48692979	53	0.624151
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_100m	pvp	59315038	53	0.462264
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_100m	pvp	70970695	44	0.584773
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_100m	pvp	74435116	53	0.482830
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_100m	pvp	78309306	57	0.571404
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_100m	pvp	87951085	50	0.421600
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_100m	pvp	97056894	55	0.470364
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_25m	pvp	1	50	0.156600
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_25m	pvp	17590196	53	0.223208
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_25m	pvp	2	62	0.276129
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_25m	pvp	48692979	47	0.174043
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_25m	pvp	59315038	48	0.276875
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_25m	pvp	70970695	49	0.317347
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_25m	pvp	74435116	61	0.252623
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_25m	pvp	78309306	71	0.192535
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_25m	pvp	87951085	40	0.257250
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_25m	pvp	97056894	56	0.222857
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_50m	pvp	1	41	0.382195
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_50m	pvp	17590196	58	0.382586
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_50m	pvp	2	49	0.417755
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_50m	pvp	48692979	57	0.387368
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_50m	pvp	59315038	46	0.412174
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_50m	pvp	70970695	44	0.416818
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_50m	pvp	74435116	58	0.485517
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_50m	pvp	78309306	62	0.439839
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_50m	pvp	87951085	51	0.353137
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_50m	pvp	97056894	54	0.476667
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_75m	pvp	1	38	0.448158
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_75m	pvp	17590196	55	0.451818
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_75m	pvp	2	49	0.463061
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_75m	pvp	48692979	54	0.423333
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_75m	pvp	59315038	57	0.480000
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_75m	pvp	70970695	47	0.386383
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_75m	pvp	74435116	59	0.466441
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_75m	pvp	78309306	51	0.443529
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_75m	pvp	87951085	41	0.400244
market	curriculum/Task_EarnGold_(amount:100)_reward_to:agent	3.333333	mtonly_75m	pvp	97056894	40	0.460750
market	curriculum/Task_HoardGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	1	69	0.260725
market	curriculum/Task_HoardGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	17590196	61	0.267869
market	curriculum/Task_HoardGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	2	63	0.320476
market	curriculum/Task_HoardGold_(amount:100)_reward_to:agent	3.333333	general_100m	pvp	48692979	63	0.317778
